ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
2590	"ENSG00000167103.11"	"PIP5KL1"	chr9	-	127925866	127925979	127925957	127925979	127925106	127925260	2590	16,13,4	0,1,0	20,27,43	1,2,9	180	89	0.00018498235443	0.0017647198413	1.0,0.865,1.0	0.908,0.87,0.703	0.128
3671	"ENSG00000254505.9"	"CHMP4A"	chr14	-	24211410	24211592	24211414	24211592	24210653	24210768	3671	6,2,3	296,304,161	10,2,8	68,112,148	93	89	0.000191333219939	0.00181949361381	0.019,0.006,0.018	0.123,0.017,0.049	-0.049
2274	"ENSG00000168564.5"	"CDKN2AIP"	chr4	+	183445534	183445665	183445534	183445634	183446087	183448198	2274	30,59,16	18,36,6	20,18,15	3,3,2	120	89	0.000193094073032	0.00183040921293	0.553,0.549,0.664	0.832,0.817,0.848	-0.244
157	"ENSG00000161249.20"	"DMKN"	chr19	-	35498597	35498763	35498715	35498763	35497219	35497538	157	167,183,63	184,169,82	100,86,161	45,70,77	207	89	0.000198196361208	0.00187283017268	0.281,0.318,0.248	0.489,0.346,0.473	-0.154
3112	"ENSG00000156983.15"	"BRPF1"	chr3	+	9742024	9742171	9742024	9742153	9742943	9743253	3112	20,28,7	46,27,19	3,5,7	24,24,45	107	89	0.000200068414256	0.001884556104	0.266,0.463,0.235	0.094,0.148,0.115	0.202
748	"ENSG00000144730.16"	"IL17RD"	chr3	-	57164925	57165375	57165160	57165375	57120255	57120313	748	0,0,0	3,2,1	0,10,1	3,6,4	324	89	0.000202741359107	0.00190372861099	0.0,0.0,0.0	0.0,0.314,0.064	-0.126
2091	"ENSG00000147535.16"	"PLPP5"	chr8	-	38268822	38268990	38268881	38268990	38268370	38268461	2091	12,5,2	30,44,29	9,12,13	12,20,20	148	89	0.000214290069422	0.00199959421029	0.194,0.064,0.04	0.311,0.265,0.281	-0.186
563	"ENSG00000054148.17"	"PHPT1"	chr9	+	136850012	136850560	136850012	136850137	136850754	136851022	563	167,158,57	372,389,224	130,230,325	363,358,436	512	89	0.000213958643562	0.00199959421029	0.072,0.066,0.042	0.059,0.1,0.115	-0.031
333	"ENSG00000070756.14"	"PABPC1"	chr8	-	100704279	100704390	100704296	100704390	100702915	100703359	333	146,148,87	8479,7754,4152	77,129,139	6658,8908,12562	106	89	0.000219790402677	0.00204453003861	0.014,0.016,0.017	0.01,0.012,0.009	0.005
723	"ENSG00000089335.20"	"ZNF302"	chr19	+	34677646	34677856	34677646	34677796	34678736	34678813	723	16,9,2	4,0,3	9,7,10	0,0,0	149	89	0.000221904098294	0.00205778148294	0.705,1.0,0.285	1.0,1.0,1.0	-0.337
3988	"ENSG00000074582.12"	"BCS1L"	chr2	+	218660306	218660482	218660306	218660421	218660938	218661307	3988	47,70,48	5,28,9	14,17,10	10,12,13	150	89	0.000223063876849	0.00206213231044	0.848,0.597,0.76	0.454,0.457,0.313	0.327
2084	"ENSG00000204536.13"	"CCHCR1"	chr6	-	31144628	31144788	31144686	31144788	31143261	31143413	2084	17,11,6	86,88,26	1,2,8	69,70,70	147	89	0.000226501161494	0.00208744588957	0.107,0.07,0.123	0.009,0.017,0.065	0.07
1155	"ENSG00000128973.12"	"CLN6"	chr15	-	68211555	68211863	68211648	68211863	68211262	68211318	1155	17,24,8	2,5,4	2,1,6	0,0,1	182	89	0.000231156899318	0.00212379846573	0.806,0.701,0.494	1.0,1.0,0.746	-0.248
4132	"ENSG00000090615.13"	"GOLGA3"	chr12	-	132775065	132775305	132775140	132775305	132774156	132774320	4132	1,7,0	76,58,45	2,10,12	40,34,61	164	89	0.000246056560226	0.00225375732771	0.007,0.061,0.0	0.026,0.138,0.096	-0.064
1611	"ENSG00000255152.8"	"MSH5-SAPCD1"	chr6	+	31761817	31761955	31761817	31761865	31762111	31762185	1611	113,125,27	5,9,2	48,66,122	0,1,2	179	89	0.000248778513334	0.00227172061411	0.918,0.874,0.87	1.0,0.97,0.968	-0.092
662	"ENSG00000110583.12"	"NAA40"	chr11	+	63945839	63947003	63945839	63945935	63952237	63952333	662	154,163,43	8,7,0	90,79,97	0,0,2	1157	89	0.00025185058813	0.00229276175657	0.597,0.642,1.0	1.0,1.0,0.789	-0.183
2354	"ENSG00000167508.11"	"MVD"	chr16	-	88657734	88658029	88657914	88658029	88657435	88657582	2354	16,21,14	250,204,88	34,19,22	115,107,145	269	89	0.000253989823416	0.0023052085493	0.021,0.033,0.05	0.089,0.055,0.048	-0.029
1135	"ENSG00000250462.8"	"LRRC37BP1"	chr17	+	30631754	30632099	30631754	30631895	30633097	30633390	1135	110,77,22	0,1,1	43,48,76	3,5,2	293	89	0.00027212260317	0.00246229725171	1.0,0.959,0.87	0.813,0.745,0.92	0.117
3733	"ENSG00000122783.16"	"C7orf49"	chr7	-	135168785	135169060	135168968	135169060	135167731	135167807	3733	384,439,177	27,46,15	101,72,135	3,2,5	272	89	0.00028074433118	0.00253263617191	0.823,0.757,0.794	0.917,0.922,0.898	-0.121
4668	"ENSG00000140326.12"	"CDAN1"	chr15	-	42727620	42727769	42727667	42727769	42726309	42726417	4668	65,45,19	0,2,2	37,15,27	2,2,13	136	89	0.000284141845662	0.00255556491309	1.0,0.936,0.861	0.924,0.831,0.576	0.155
956	"ENSG00000112739.16"	"PRPF4B"	chr6	+	4062556	4062760	4062556	4062633	4063073	4063119	956	44,26,21	27,31,17	36,58,71	14,22,16	216	89	0.000286749061418	0.00257126936154	0.402,0.257,0.337	0.514,0.521,0.646	-0.228
2653	"ENSG00000115685.14"	"PPP1R7"	chr2	+	241158483	241158549	241158483	241158531	241159212	241159343	2653	414,353,171	14,9,3	169,200,263	0,0,2	107	89	0.000290862747273	0.0025934532895	0.961,0.97,0.979	1.0,1.0,0.991	-0.027
456	"ENSG00000022556.15"	"NLRP2"	chr19	+	54990021	54990393	54990021	54990192	54990501	54990672	456	22,24,8	208,195,76	16,16,13	41,53,68	290	89	0.000290960097784	0.0025934532895	0.031,0.036,0.031	0.107,0.085,0.055	-0.05
2939	"ENSG00000104763.18"	"ASAH1"	chr8	-	18064456	18067298	18067219	18067298	18063184	18063230	2939	363,343,124	0,1,0	217,201,188	1,0,7	2852	89	0.000297735478172	0.00263809536446	1.0,0.915,1.0	0.871,1.0,0.456	0.196
672	"ENSG00000090316.15"	"MAEA"	chr4	+	1311978	1312238	1311978	1312161	1315396	1315600	672	0,9,3	301,324,150	16,5,3	142,93,143	166	89	0.000297587247998	0.00263809536446	0.0,0.015,0.011	0.057,0.028,0.011	-0.023
4136	"ENSG00000084764.10"	"MAPRE3"	chr2	+	27024095	27024297	27024095	27024252	27025582	27025737	4136	48,33,8	15,18,12	68,52,98	10,13,6	134	89	0.000306001581837	0.0027033157496	0.68,0.549,0.307	0.819,0.727,0.916	-0.309
841	"ENSG00000167355.7"	"AC104389.28"	chr11	-	5505350	5505652	5505568	5505652	5346875	5346910	841	578,549,259	582,570,252	715,608,758	508,444,527	307	89	0.000312475879986	0.0027523686656	0.224,0.218,0.23	0.29,0.284,0.294	-0.065
113	"ENSG00000164896.19"	"FASTK"	chr7	-	151078841	151079021	151078922	151079021	151078561	151078701	113	248,291,103	16,14,10	156,175,253	3,2,8	170	89	0.000332874522288	0.00292342153986	0.89,0.916,0.844	0.965,0.979,0.943	-0.079
3061	"ENSG00000125458.6"	"NT5C"	chr17	-	75130964	75131105	75131044	75131105	75130752	75130867	3061	138,114,77	217,258,73	90,158,130	77,73,119	169	89	0.000335624924727	0.00293893262532	0.251,0.189,0.357	0.381,0.533,0.365	-0.161
2417	"ENSG00000143578.15"	"CREB3L4"	chr1	+	153968521	153968699	153968521	153968639	153968929	153969176	2417	27,26,6	15,18,7	19,16,22	5,2,3	149	89	0.000336715899992	0.00293986455373	0.518,0.463,0.339	0.694,0.827,0.814	-0.338
1541	"ENSG00000074356.16"	"NCBP3"	chr17	-	3823792	3825050	3824941	3825050	3821952	3822052	1541	92,67,34	196,154,93	14,19,42	112,102,101	1238	89	0.000341612027154	0.00297391694776	0.033,0.03,0.026	0.009,0.013,0.029	0.013
1320	"ENSG00000136450.12"	"SRSF1"	chr17	-	58006906	58007261	58006943	58007261	58006342	58006527	1320	10,15,2	1670,1545,589	10,12,19	399,367,529	126	89	0.000348996844258	0.00302690452082	0.004,0.007,0.002	0.017,0.023,0.025	-0.017
640	"ENSG00000188603.17"	"CLN3"	chr16	-	28491481	28491835	28491713	28491835	28489289	28489386	640	84,113,37	12,18,10	46,33,71	2,3,2	321	89	0.000349726074911	0.00302690452082	0.66,0.635,0.506	0.864,0.753,0.908	-0.241
3844	"ENSG00000082996.19"	"RNF13"	chr3	+	149895472	149895570	149895472	149895560	149902071	149902162	3844	25,30,21	106,108,42	6,8,14	78,64,81	99	89	0.000358576548397	0.00309453633963	0.175,0.2,0.31	0.065,0.101,0.134	0.128
3236	"ENSG00000158773.14"	"USF1"	chr1	-	161042554	161042670	161042585	161042670	161042115	161042217	3236	139,145,44	48,56,20	135,154,115	25,23,31	120	89	0.00036338821824	0.00312702368779	0.682,0.658,0.62	0.8,0.832,0.733	-0.135
1839	"ENSG00000198000.11"	"NOL8"	chr9	-	92324905	92325350	92325317	92325350	92324022	92324209	1839	20,29,19	12,11,8	13,14,41	0,0,6	501	89	0.000375439594495	0.00322144433667	0.228,0.319,0.297	1.0,1.0,0.548	-0.568
2671	"ENSG00000136273.11"	"HUS1"	chr7	-	47979409	47979553	47979420	47979553	47978688	47978816	2671	13,14,7	2,3,2	6,5,3	0,0,0	100	89	0.000390880418685	0.00334044022487	0.853,0.806,0.757	1.0,1.0,1.0	-0.195
3810	"ENSG00000092208.16"	"GEMIN2"	chr14	+	39114305	39114475	39114305	39114395	39114828	39114913	3810	250,177,105	3,5,1	88,127,91	7,7,6	169	89	0.000391545237342	0.00334044022487	0.978,0.949,0.982	0.869,0.905,0.889	0.082
3738	"ENSG00000122783.16"	"C7orf49"	chr7	-	135168744	135169060	135168968	135169060	135167731	135167807	3738	388,462,179	27,46,15	100,76,134	3,2,5	313	89	0.000394633449604	0.00335719510119	0.803,0.741,0.772	0.905,0.915,0.884	-0.129
257	"ENSG00000204371.11"	"EHMT2"	chr6	-	31884890	31885016	31884911	31885016	31884644	31884799	257	21,10,5	115,118,51	5,3,2	56,79,108	110	89	0.000398154443769	0.0033679579861	0.129,0.064,0.073	0.067,0.03,0.015	0.051
4972	"ENSG00000108963.17"	"DPH1"	chr17	+	2036528	2036686	2036528	2036653	2036834	2036956	4972	106,99,56	9,11,0	51,63,108	1,1,2	122	89	0.000397909889206	0.0033679579861	0.896,0.868,1.0	0.974,0.979,0.975	-0.055
2730	"ENSG00000079432.7"	"CIC"	chr19	+	42294172	42294304	42294172	42294298	42294603	42294735	2730	46,45,24	27,21,21	69,62,109	13,14,35	95	89	0.000405270846332	0.00341847103714	0.615,0.667,0.517	0.833,0.806,0.745	-0.195
3736	"ENSG00000122783.16"	"C7orf49"	chr7	-	135168748	135169060	135168968	135169060	135167731	135167807	3736	530,600,255	27,46,15	135,102,173	3,2,5	309	89	0.000407173501173	0.00342484528029	0.85,0.79,0.83	0.928,0.936,0.909	-0.101
3869	"ENSG00000101158.13"	"NELFCD"	chr20	+	58989857	58990232	58989857	58989988	58990909	58991075	3869	66,75,40	200,185,90	64,103,78	117,114,150	333	89	0.000415902041314	0.00348843678473	0.081,0.098,0.106	0.128,0.195,0.122	-0.053
77	"ENSG00000160410.14"	"SHKBP1"	chr19	+	40577556	40577709	40577556	40577630	40578153	40578212	77	9,3,2	165,132,56	17,6,10	83,72,125	168	89	0.00042011914398	0.00351393771407	0.028,0.012,0.019	0.098,0.042,0.041	-0.041
3838	"ENSG00000160392.13"	"C19orf47"	chr19	-	40341785	40341890	40341838	40341890	40336319	40336407	3838	19,22,5	46,38,13	4,2,0	19,15,9	142	89	0.000437383094502	0.00364811709548	0.206,0.266,0.194	0.117,0.077,0.0	0.157
3949	"ENSG00000130734.9"	"ATG4D"	chr19	+	10546838	10547115	10546838	10547071	10547188	10547253	3949	56,74,33	1,6,3	120,94,119	1,1,0	133	89	0.000438958080149	0.00365105522932	0.974,0.892,0.88	0.988,0.984,1.0	-0.075
3077	"ENSG00000262919.7"	"FAM58A"	chrX	-	153598961	153599117	153598965	153599117	153596003	153596187	3077	105,74,39	21,7,8	25,18,15	0,1,2	93	89	0.000451602617223	0.00374579281952	0.827,0.91,0.823	1.0,0.945,0.878	-0.088
2044	"ENSG00000204498.10"	"NFKBIL1"	chr6	+	31557627	31557849	31557627	31557804	31558021	31558829	2044	105,103,46	10,15,3	91,115,120	3,5,3	134	89	0.000457524924625	0.00377394868765	0.875,0.82,0.911	0.953,0.939,0.964	-0.083
3448	"ENSG00000108587.15"	"GOSR1"	chr17	+	30481142	30481263	30481142	30481257	30484213	30484301	3448	94,95,38	118,109,30	28,31,38	46,69,94	95	89	0.000457149626565	0.00377394868765	0.427,0.449,0.543	0.363,0.296,0.275	0.162
5030	"ENSG00000177646.18"	"ACAD9"	chr3	+	128879628	128880017	128879628	128879841	128884652	128884746	5030	61,70,17	140,111,66	3,7,22	40,35,72	265	89	0.000462612349038	0.00380540075545	0.128,0.175,0.08	0.025,0.063,0.093	0.067
4896	"ENSG00000172530.20"	"BANP"	chr16	+	87975047	87975203	87975047	87975185	87981035	87981127	4896	4,12,4	77,67,43	1,4,2	82,75,102	107	89	0.000469735232361	0.00385337748305	0.041,0.13,0.072	0.01,0.042,0.016	0.058
4641	"ENSG00000138688.15"	"KIAA1109"	chr4	+	122334343	122334545	122334343	122334440	122336191	122336353	4641	7,0,0	10,13,1	16,26,27	5,23,30	194	89	0.00049117006349	0.00401817482077	0.243,0.0,0.0	0.595,0.341,0.292	-0.328
965	"ENSG00000205581.10"	"HMGN1"	chr21	-	39345829	39347292	39347246	39347292	39345145	39345274	965	847,818,273	14,17,5	170,406,906	2,3,4	1506	89	0.000493930040439	0.00402971339003	0.781,0.74,0.763	0.834,0.889,0.93	-0.123
3460	"ENSG00000167085.11"	"PHB"	chr17	-	49414739	49414858	49414834	49414858	49413176	49413291	3460	69,89,26	1372,1315,724	15,11,22	520,536,578	184	89	0.000495957464765	0.00403522885501	0.024,0.032,0.017	0.014,0.01,0.018	0.01
891	"ENSG00000234741.7"	"GAS5"	chr1	-	173865470	173865547	173865509	173865547	173865228	173865282	891	642,531,238	477,423,193	526,931,676	305,512,359	128	89	0.000511707794493	0.00415206378901	0.483,0.466,0.462	0.545,0.558,0.567	-0.086
2797	"ENSG00000109762.15"	"SNX25"	chr4	+	185332594	185332759	185332594	185332713	185339378	185339510	2797	143,138,53	0,3,0	184,228,307	7,12,6	135	89	0.000520918319407	0.0042094474234	1.0,0.968,1.0	0.945,0.926,0.971	0.042
2807	"ENSG00000124155.16"	"PIGT"	chr20	+	45416516	45416694	45416516	45416654	45419294	45419395	2807	92,125,47	0,3,0	66,49,72	6,2,4	129	89	0.000521599312343	0.0042094474234	1.0,0.966,1.0	0.884,0.944,0.925	0.071
3714	"ENSG00000026036.21"	"RTEL1-TNFRSF6B"	chr20	+	63695327	63695650	63695327	63695480	63695777	63697191	3714	87,118,49	37,56,17	54,83,59	12,10,14	259	89	0.000557973161368	0.00449085676508	0.447,0.42,0.498	0.607,0.74,0.592	-0.191
1700	"ENSG00000223959.8"	"AFG3L1P"	chr16	+	89981772	89981923	89981772	89981918	89984530	89984599	1700	107,100,51	9,13,4	20,31,49	0,2,1	94	89	0.000576886858223	0.00461818809291	0.918,0.879,0.923	1.0,0.936,0.979	-0.065
2389	"ENSG00000122678.15"	"POLM"	chr7	-	44078739	44078811	44078755	44078811	44076508	44076629	2389	19,17,5	2,3,2	5,3,8	0,0,0	105	89	0.000576568206662	0.00461818809291	0.89,0.828,0.679	1.0,1.0,1.0	-0.201
3879	"ENSG00000042445.13"	"RETSAT"	chr2	-	85345512	85346094	85345974	85346094	85344593	85344732	3879	28,35,11	128,70,44	17,2,25	100,88,113	551	89	0.00058316800895	0.00465598843509	0.034,0.075,0.039	0.027,0.004,0.035	0.027
4584	"ENSG00000105483.16"	"CARD8"	chr19	-	48232452	48234543	48234402	48234543	48231659	48231810	4584	67,88,33	1,1,0	48,79,143	1,6,3	2039	89	0.000597261104174	0.0047557910855	0.745,0.793,1.0	0.677,0.365,0.675	0.274
2392	"ENSG00000072195.14"	"SPEG"	chr2	+	219443107	219443440	219443107	219443150	219444029	219444059	2392	88,85,47	17,7,7	72,96,127	2,1,9	379	89	0.000599277613087	0.00475915678904	0.549,0.74,0.612	0.894,0.958,0.768	-0.24
4591	"ENSG00000002919.14"	"SNX11"	chr17	+	48112030	48112111	48112030	48112085	48112573	48112660	4591	2,7,5	123,110,44	11,7,7	43,41,66	115	89	0.000603930208004	0.00478338355729	0.012,0.047,0.081	0.165,0.117,0.076	-0.073
1689	"ENSG00000006634.7"	"DBF4"	chr7	+	87878052	87878225	87878052	87878133	87884978	87885158	1689	556,471,256	30,30,15	185,276,302	6,5,9	181	89	0.00061691890761	0.004873332958	0.901,0.885,0.894	0.938,0.964,0.943	-0.055
1114	"ENSG00000114850.6"	"SSR3"	chr3	-	156544293	156544439	156544307	156544439	156543003	156543269	1114	28,30,11	1112,1050,456	0,8,14	480,588,819	103	89	0.0006285976292	0.00495248686225	0.021,0.024,0.02	0.0,0.012,0.015	0.013
2672	"ENSG00000136273.11"	"HUS1"	chr7	-	47979420	47979553	47979467	47979553	47978688	47978816	2672	6,3,8	52,56,25	0,2,0	13,29,23	136	89	0.000636324197528	0.00500016856268	0.07,0.034,0.173	0.0,0.043,0.0	0.078
2911	"ENSG00000116641.17"	"DOCK7"	chr1	-	62513443	62513606	62513470	62513606	62510576	62510673	2911	17,21,7	72,74,31	4,12,14	69,98,122	116	89	0.000643704603292	0.00502229645725	0.153,0.179,0.148	0.043,0.086,0.081	0.09
3682	"ENSG00000117266.15"	"CDK18"	chr1	+	205523482	205523715	205523482	205523625	205524231	205524357	3682	1,6,0	18,10,5	14,16,24	20,19,32	179	89	0.000644186049272	0.00502229645725	0.027,0.23,0.0	0.258,0.295,0.272	-0.189
442	"ENSG00000166145.14"	"SPINT1"	chr15	+	40853710	40853929	40853710	40853881	40854059	40854086	442	147,145,58	117,135,57	198,174,263	103,111,145	137	89	0.000642292304777	0.00502229645725	0.449,0.411,0.398	0.555,0.505,0.541	-0.114
411	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700458	20700787	20700458	20700617	20704465	20704533	411	120,99,45	4,5,0	38,31,40	8,2,7	259	89	0.000648329368794	0.00504143618547	0.912,0.872,1.0	0.62,0.842,0.663	0.22
2904	"ENSG00000241837.6"	"ATP5O"	chr21	-	33915135	33915724	33915651	33915724	33914449	33914500	2904	43,29,19	4,5,2	52,71,54	2,2,0	605	89	0.000674763326719	0.00523335920411	0.613,0.46,0.583	0.793,0.839,1.0	-0.325
1864	"ENSG00000177082.12"	"WDR73"	chr15	-	84654226	84654280	84654233	84654280	84653631	84653699	1864	51,43,20	71,110,41	6,13,17	6,6,10	96	89	0.000685237472754	0.00530082666747	0.4,0.266,0.311	0.481,0.668,0.612	-0.261
1409	"ENSG00000100445.17"	"SDR39U1"	chr14	-	24441673	24441795	24441677	24441795	24440782	24440926	1409	121,99,53	4,8,2	104,124,142	1,0,2	93	89	0.000764258680072	0.0058968382912	0.967,0.922,0.962	0.99,1.0,0.985	-0.041
590	"ENSG00000120705.12"	"ETF1"	chr5	-	138542704	138542936	138542832	138542936	138518691	138518867	590	50,49,24	981,998,412	7,5,7	224,243,312	217	89	0.000772782471821	0.00594723830118	0.02,0.02,0.023	0.013,0.008,0.009	0.011
1246	"ENSG00000127980.15"	"PEX1"	chr7	-	92518959	92519078	92518994	92519078	92518140	92518255	1246	2,5,3	55,26,7	0,0,0	5,16,32	124	89	0.000775628989866	0.00595379990679	0.025,0.121,0.235	0.0,0.0,0.0	0.127
5025	"ENSG00000012048.20"	"BRCA1"	chr17	-	43125270	43125370	43125276	43125370	43124016	43124115	5025	37,49,31	45,15,11	5,7,9	14,14,14	95	89	0.000778817169568	0.00596294376495	0.435,0.754,0.725	0.251,0.319,0.376	0.323
1241	"ENSG00000115282.19"	"TTC31"	chr2	+	74483321	74483563	74483321	74483410	74490243	74490473	1241	11,17,2	2,7,0	15,9,15	0,0,2	242	89	0.000807778191517	0.00616886363138	0.669,0.472,1.0	1.0,1.0,0.734	-0.198
3947	"ENSG00000130734.9"	"ATG4D"	chr19	+	10546838	10547115	10546838	10547082	10547188	10547253	3947	53,58,33	2,7,1	111,86,109	0,3,0	122	89	0.000820708270793	0.00625161963415	0.951,0.858,0.96	1.0,0.954,1.0	-0.062
2742	"ENSG00000204316.12"	"MRPL38"	chr17	-	75904221	75904719	75904225	75904719	75902019	75902154	2742	2,2,2	3,3,0	3,5,5	0,0,2	93	89	0.000823714659741	0.00625855464119	0.389,0.389,1.0	1.0,1.0,0.705	-0.309
3975	"ENSG00000186577.12"	"C6orf1"	chr6	-	34247680	34247864	34247740	34247864	34247466	34247492	3975	70,68,16	7,0,2	33,54,55	0,0,0	149	89	0.000834664183683	0.00632565292507	0.857,1.0,0.827	1.0,1.0,1.0	-0.105
2263	"ENSG00000187961.13"	"KLHL17"	chr1	+	964106	964180	964106	964167	964348	964530	2263	33,36,22	45,53,20	41,46,51	21,18,40	102	89	0.000858786971983	0.00649199467934	0.39,0.372,0.49	0.63,0.69,0.527	-0.198
1547	"ENSG00000141447.16"	"OSBPL1A"	chr18	-	24397572	24397788	24397654	24397788	24377412	24377535	1547	3,2,4	17,13,5	0,1,0	1,10,16	171	89	0.000862470429932	0.00650337551459	0.084,0.074,0.294	0.0,0.049,0.0	0.134
2687	"ENSG00000072310.16"	"SREBF1"	chr17	-	17819537	17819725	17819543	17819725	17819319	17819454	2687	228,154,51	13,5,5	94,99,190	0,1,5	95	89	0.000889224674178	0.00668822387178	0.943,0.967,0.905	1.0,0.989,0.973	-0.049
4903	"ENSG00000166979.12"	"EVA1C"	chr21	+	32501414	32501538	32501414	32501486	32503925	32504015	4903	6,12,1	3,11,0	2,1,1	7,5,10	141	89	0.000897447447745	0.00673311075117	0.558,0.408,1.0	0.153,0.112,0.059	0.547
3228	"ENSG00000114346.13"	"ECT2"	chr3	+	172752149	172752472	172752149	172752436	172754508	172754660	3228	9,16,7	11,1,1	16,5,9	1,1,0	125	89	0.000925470507144	0.00692595221637	0.368,0.919,0.833	0.919,0.781,1.0	-0.193
413	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700458	20700747	20700458	20700617	20704465	20704533	413	71,54,27	4,5,0	15,18,23	8,2,7	219	89	0.000952032534753	0.00710692287193	0.878,0.814,1.0	0.432,0.785,0.572	0.301
999	"ENSG00000160688.18"	"FLAD1"	chr1	+	154990158	154990528	154990158	154990257	154992712	154992786	999	241,272,163	6,2,4	53,61,86	0,0,0	360	89	0.00100320650507	0.00747026090808	0.909,0.971,0.91	1.0,1.0,1.0	-0.07
4249	"ENSG00000132535.18"	"DLG4"	chr17	-	7208074	7208239	7208173	7208239	7204198	7204252	4249	2,5,1	33,41,15	22,15,17	86,65,72	188	89	0.00104490111675	0.00776137993685	0.028,0.055,0.031	0.108,0.098,0.101	-0.064
1002	"ENSG00000105298.13"	"CACTIN"	chr19	-	3614385	3614589	3614396	3614589	3613463	3613586	1002	4,13,4	68,49,26	1,0,3	32,33,33	100	89	0.00105161059049	0.00779183430075	0.05,0.191,0.12	0.027,0.0,0.075	0.086
1476	"ENSG00000148660.20"	"CAMK2G"	chr10	-	73825278	73825347	73825320	73825347	73824039	73824084	1476	108,125,53	3,2,2	47,51,53	9,1,6	131	89	0.00106270439978	0.00785454291521	0.961,0.977,0.947	0.78,0.972,0.857	0.092
1462	"ENSG00000155366.16"	"RHOC"	chr1	-	112705052	112705168	112705099	112705168	112703643	112703806	1462	30,25,9	280,302,132	24,43,41	196,213,259	136	89	0.00108192695	0.00795891211808	0.066,0.051,0.043	0.074,0.117,0.094	-0.042
4253	"ENSG00000196365.11"	"LONP1"	chr19	-	5711770	5712002	5711818	5712002	5708341	5708403	4253	761,728,335	10,15,4	588,548,831	0,2,1	137	89	0.00108482157805	0.00795891211808	0.98,0.969,0.982	1.0,0.994,0.998	-0.02
756	"ENSG00000183474.15"	"GTF2H2C"	chr5	+	69560222	69560403	69560222	69560242	69565099	69565188	756	64,62,30	9,39,24	23,10,30	0,2,3	250	89	0.00108361244478	0.00795891211808	0.717,0.361,0.308	1.0,0.64,0.781	-0.345
4857	"ENSG00000100938.17"	"GMPR2"	chr14	+	24232421	24232847	24232421	24232788	24233218	24233340	4857	68,57,21	138,132,52	19,59,61	34,31,54	148	89	0.00111905254957	0.00818992870837	0.229,0.206,0.195	0.252,0.534,0.405	-0.187
1179	"ENSG00000102125.15"	"TAZ"	chrX	+	154413206	154413339	154413206	154413252	154413481	154413567	1179	6,1,8	17,32,19	6,13,9	10,12,13	176	89	0.00114183161514	0.00833620831982	0.151,0.016,0.176	0.233,0.354,0.259	-0.168
2983	"ENSG00000166946.13"	"CCNDBP1"	chr15	+	43185819	43186233	43185819	43185879	43189198	43189280	2983	120,97,40	4,3,1	94,160,121	0,0,2	443	89	0.00116310109895	0.00847078019869	0.858,0.867,0.889	1.0,1.0,0.924	-0.103
1505	"ENSG00000140988.15"	"RPS2"	chr16	-	1963652	1964365	1964275	1964365	1963148	1963256	1505	566,717,303	216,223,112	314,414,467	173,212,207	712	89	0.00120181560425	0.00873143891555	0.247,0.287,0.253	0.185,0.196,0.22	0.062
3767	"ENSG00000102030.15"	"NAA10"	chrX	-	153933942	153934001	153933960	153934001	153932538	153932584	3767	764,815,378	14,24,12	293,244,266	3,2,3	107	89	0.00122712452296	0.00889367433388	0.978,0.966,0.963	0.988,0.99,0.987	-0.019
562	"ENSG00000148335.14"	"NTMT1"	chr9	+	129632649	129632865	129632649	129632801	129634053	129634306	562	623,751,307	35,45,15	282,229,316	8,7,8	153	89	0.00123924256827	0.00895975377447	0.912,0.907,0.923	0.953,0.95,0.958	-0.04
3881	"ENSG00000058673.15"	"ZC3H11A"	chr1	+	203796292	203796601	203796292	203796496	203801574	203801628	3881	43,99,21	40,87,35	90,102,164	65,45,83	194	89	0.00128263042306	0.00925104937985	0.33,0.343,0.216	0.388,0.51,0.475	-0.161
3108	"ENSG00000197345.12"	"MRPL21"	chr11	-	68893321	68893455	68893402	68893455	68892889	68892993	3108	17,46,15	543,665,323	26,9,21	193,181,184	170	89	0.00129005008128	0.00928214347639	0.016,0.035,0.024	0.066,0.025,0.056	-0.024
576	"ENSG00000111678.10"	"C12orf57"	chr12	+	6944475	6944652	6944475	6944565	6945770	6946002	576	1351,1364,632	44,51,24	881,1048,918	19,22,17	176	89	0.00133775727661	0.0096022673749	0.939,0.931,0.93	0.959,0.96,0.965	-0.028
2613	"ENSG00000127314.17"	"RAP1B"	chr12	+	68610928	68611056	68610928	68611043	68648698	68648781	2613	10,7,8	236,225,77	0,4,1	114,114,125	102	89	0.00134346522779	0.00962011311794	0.036,0.026,0.083	0.0,0.03,0.007	0.036
1617	"ENSG00000074219.13"	"TEAD2"	chr19	-	49355302	49355419	49355311	49355419	49355147	49355206	1617	9,8,3	38,22,8	22,9,21	11,15,27	98	89	0.00134914639606	0.00963768214984	0.177,0.248,0.254	0.645,0.353,0.414	-0.244
2587	"ENSG00000169251.12"	"NMD3"	chr3	+	161224929	161225064	161224929	161225018	161227246	161227343	2587	907,859,320	18,5,10	251,382,408	2,0,0	135	89	0.00136329465663	0.00971550798257	0.971,0.991,0.955	0.988,1.0,1.0	-0.024
